I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17
41.070,39.810,44.470,41.830,43.000,41.800,1.200,20.000,0.000,0.000,24.080,0.000,0.000,24.080,100.000,1.000,4.000,1.000
41.050,39.780,44.430,41.800,43.000,41.760,1.240,20.000,0.000,0.000,24.710,0.000,0.000,24.710,100.000,1.000,4.000,1.000
41.040,39.750,44.380,41.740,43.000,41.730,1.270,20.000,0.000,0.000,25.450,0.000,0.000,25.450,100.000,1.000,4.000,1.000
41.020,39.720,44.320,41.680,43.000,41.690,1.310,20.000,0.000,0.000,26.280,0.000,0.000,26.280,100.000,1.000,4.000,1.000
41.020,39.710,44.260,41.590,43.000,41.640,1.360,20.000,0.000,0.000,27.130,0.000,0.000,27.130,100.000,1.000,4.000,1.000
41.010,39.690,44.200,41.500,43.000,41.600,1.400,20.000,0.000,0.000,28.000,0.000,0.000,28.000,100.000,1.000,4.000,1.000
41.030,39.680,44.180,41.450,43.000,41.590,1.410,20.000,0.000,0.000,28.260,0.000,0.000,28.260,100.000,1.000,4.000,1.000
41.040,39.690,44.190,41.370,43.000,41.570,1.430,20.000,0.000,0.000,28.520,0.000,0.000,28.520,100.000,1.000,4.000,1.000
41.040,39.710,44.200,41.270,43.000,41.560,1.440,20.000,0.000,0.000,28.840,0.000,0.000,28.840,100.000,1.000,4.000,1.000
41.060,39.730,44.240,41.270,43.000,41.570,1.430,20.000,0.000,0.000,28.520,0.000,0.000,28.520,100.000,1.000,4.000,1.000
41.070,39.770,44.300,41.270,43.000,41.600,1.400,20.000,0.000,0.000,27.990,0.000,0.000,27.990,100.000,1.000,4.000,1.000
41.090,39.810,44.320,41.260,43.000,41.620,1.380,20.000,0.000,0.000,27.610,0.000,0.000,27.610,100.000,1.000,4.000,1.000
41.140,39.860,44.330,41.270,43.000,41.650,1.350,20.000,0.000,0.000,27.010,0.000,0.000,27.010,100.000,1.000,4.000,1.000
41.180,39.940,44.350,41.240,43.000,41.680,1.320,20.000,0.000,0.000,26.470,0.000,0.000,26.470,100.000,1.000,4.000,1.000
41.210,39.990,44.370,41.200,43.000,41.690,1.310,20.000,0.000,0.000,26.140,0.000,0.000,26.140,100.000,1.000,4.000,1.000
41.240,40.030,44.410,41.140,43.000,41.710,1.290,20.000,0.000,0.000,25.880,0.000,0.000,25.880,100.000,1.000,4.000,1.000
41.280,40.080,44.450,41.100,43.000,41.730,1.270,20.000,0.000,0.000,25.440,0.000,0.000,25.440,100.000,1.000,4.000,1.000
41.350,40.150,44.400,41.080,43.000,41.740,1.260,20.000,0.000,0.000,25.100,0.000,0.000,25.100,100.000,1.000,4.000,1.000
41.440,40.200,44.350,41.050,43.000,41.760,1.240,20.000,0.000,0.000,24.830,0.000,0.000,24.830,100.000,1.000,4.000,1.000
41.510,40.230,44.310,41.060,43.000,41.780,1.220,20.000,0.000,0.000,24.460,0.000,0.000,24.460,100.000,1.000,4.000,1.000
41.570,40.230,44.340,41.070,43.000,41.800,1.200,20.000,0.000,0.000,23.940,0.000,0.000,23.940,100.000,1.000,4.000,1.000
41.640,40.240,44.460,41.090,43.000,41.860,1.140,20.000,0.000,0.000,22.880,0.000,0.000,22.880,100.000,1.000,4.000,1.000
41.830,40.920,43.840,41.140,43.000,41.930,1.070,20.000,0.000,0.000,21.350,0.000,0.000,21.350,100.000,1.000,4.000,1.000
